Customer_ID,Age,Gender,City,Employment_Type,Annual_Income,Loan_Amount,Loan_Purpose,Credit_Score,Loan_Tenure_Years,EMI_Amount,Payment_History,Loan_Status
CUST00049,29,Male,Chennai,Self-Employed,1445077,2322759,Home Loan,885,13,14889.48,Missed,Defaulted
CUST00469,64,Male,Chennai,Salaried,1920023,1210152,Personal Loan,344,19,5307.68,Missed,Defaulted
CUST00156,32,Male,Ahmedabad,Business Owner,1992113,1468826,Education Loan,823,10,12240.22,Excellent,Approved
CUST01125,22,Female,Delhi,Self-Employed,418401,545919,Education Loan,640,8,5686.66,Missed,Defaulted
CUST01054,50,Male,Hyderabad,Salaried,1343647,4596925,Car Loan,429,8,47884.64,Missed,Defaulted
CUST01226,32,Male,Mumbai,Self-Employed,1722534,1301661,Education Loan,736,14,7747.98,Excellent,Approved
CUST01842,31,Female,Ahmedabad,Business Owner,,967999,Car Loan,863,7,11523.8,Excellent,Approved
CUST01468,33,Female,Hyderabad,Self-Employed,919174,3560764,Education Loan,337,11,26975.48,Missed,Defaulted
CUST01761,53,Female,Ahmedabad,Salaried,316214,2257928,Car Loan,802,16,11760.04,Missed,Defaulted
CUST00501,39,Male,Kolkata,Self-Employed,,1678662,Personal Loan,782,12,11657.38,Missed,Defaulted
CUST01801,56,Male,Hyderabad,Salaried,1337411,2146419,Personal Loan,455,4,44717.06,Missed,Defaulted
CUST00180,33,Female,Chennai,Business Owner,1322437,2671158,Education Loan,698,8,27824.56,Missed,Defaulted
CUST01671,52,Female,Pune,Salaried,259778,930432,Education Loan,480,6,12922.67,Good,Defaulted
CUST01792,60,Male,Mumbai,Business Owner,1953767,981775,Education Loan,710,18,4545.25,Delayed,Rejected
CUST00860,32,Male,Mumbai,Freelancer,2254376,4979107,Education Loan,687,13,31917.35,Good,Rejected
CUST00910,44,Female,Chennai,Freelancer,1661331,186645,Car Loan,880,13,1196.44,Delayed,Rejected
CUST01182,50,Female,Lucknow,Freelancer,1014422,3944456,Business Loan,840,4,82176.17,Delayed,Approved
CUST01651,51,Female,Jaipur,Salaried,579270,4476421,Home Loan,457,2,186517.54,Good,Defaulted
CUST00529,35,Male,Jaipur,Freelancer,1911646,1685765,Business Loan,741,6,23413.4,Missed,Defaulted
CUST00347,50,Female,Jaipur,Self-Employed,1143693,888927,Home Loan,672,9,8230.81,Missed,Defaulted
CUST01655,41,Female,Pune,Salaried,2419484,2708492,Home Loan,407,14,16121.98,Good,Defaulted
CUST00675,22,Male,Chennai,Business Owner,1649796,2730259,Personal Loan,560,12,18960.13,Excellent,Rejected
CUST01978,35,Male,Mumbai,Self-Employed,,4452910,Home Loan,693,14,26505.42,Excellent,Approved
CUST01683,62,Male,Delhi,Business Owner,1360117,4047936,Personal Loan,428,7,48189.71,Missed,Defaulted
CUST01038,61,Female,Mumbai,Freelancer,2294945,1512538,Car Loan,702,18,7002.49,Excellent,Approved
CUST00602,27,Female,Kolkata,Self-Employed,1297353,1815520,Personal Loan,792,15,10086.22,Good,Approved
CUST01909,51,Female,Mumbai,Salaried,1002242,4788637,Home Loan,686,12,33254.42,Missed,Defaulted
CUST00244,23,Female,Bangalore,Business Owner,2354174,1792166,Home Loan,413,16,9334.2,Excellent,Defaulted
CUST00924,45,Male,Chennai,Business Owner,1891870,4750858,Home Loan,814,2,197952.42,Good,Approved
CUST01091,28,Male,Pune,Salaried,2087895,3716569,Education Loan,855,7,44244.87,Good,Approved
CUST01506,49,Female,Mumbai,Self-Employed,249976,200653,Home Loan,684,2,8360.54,Good,Rejected
CUST00313,56,Male,Kolkata,Freelancer,687510,4687370,Personal Loan,561,13,30047.24,Missed,Defaulted
CUST00436,44,Female,Chennai,Business Owner,1689493,849687,Car Loan,534,7,10115.32,Good,Rejected
CUST01939,52,Female,Chennai,Freelancer,761693,3198817,Personal Loan,449,6,44428.01,Excellent,Defaulted
CUST01270,56,Male,Kolkata,Freelancer,1681571,4370153,Car Loan,714,12,30348.28,Excellent,Approved
CUST00309,49,Female,Delhi,Salaried,2022550,2141013,Business Loan,854,7,25488.25,Missed,Defaulted
CUST00431,60,Male,Delhi,Salaried,889556,3547831,Business Loan,767,5,59130.52,Delayed,Rejected
CUST00661,22,Male,Chennai,Self-Employed,2159669,2035681,Personal Loan,375,15,11309.34,,Defaulted
CUST00371,43,Female,Kolkata,Salaried,1433741,2837976,Business Loan,380,12,19708.17,Delayed,Defaulted
CUST00567,58,Female,Hyderabad,Freelancer,1926605,649792,Education Loan,625,9,6016.59,Missed,Defaulted
CUST01704,34,Male,Jaipur,Self-Employed,2077145,1013544,Business Loan,528,5,16892.4,Delayed,Rejected
CUST00182,23,Male,Lucknow,Self-Employed,1813325,2488064,Home Loan,894,3,69112.89,Missed,Defaulted
CUST01777,58,Female,Delhi,Salaried,2195141,1911663,Personal Loan,643,16,9956.58,Good,Approved
CUST00622,32,Male,Jaipur,Business Owner,1926199,3048111,Personal Loan,,1,254009.25,Good,Defaulted
CUST01294,61,Female,Kolkata,Business Owner,2086963,1923204,Business Loan,377,16,10016.69,Missed,Defaulted
CUST01330,53,Female,Lucknow,Business Owner,944748,1814694,Education Loan,455,7,21603.5,Good,Defaulted
CUST00989,48,Female,Bangalore,Self-Employed,2305188,2633236,Car Loan,666,5,43887.27,Excellent,Rejected
CUST00814,44,Male,Lucknow,Salaried,1204001,1091566,Education Loan,335,9,10107.09,Excellent,Defaulted
CUST01450,56,Female,Jaipur,Business Owner,623177,2180118,Personal Loan,436,3,60558.83,Delayed,Defaulted
CUST01879,63,Male,Ahmedabad,Freelancer,1620827,275687,Business Loan,770,9,2552.66,Excellent,Approved
CUST00975,61,Female,Pune,Salaried,1684209,3027299,Home Loan,575,1,252274.92,Excellent,Rejected
CUST01117,51,Male,Lucknow,Business Owner,1559231,3878239,Car Loan,676,4,80796.65,Good,Rejected
CUST00297,48,Female,Kolkata,Self-Employed,642939,2476277,Home Loan,357,5,41271.28,Missed,Defaulted
CUST01818,41,Female,Bangalore,Salaried,1558126,4248440,Education Loan,485,12,29503.06,Good,Defaulted
CUST00462,58,Male,Delhi,Freelancer,304195,174591,Car Loan,617,1,14549.25,Excellent,Approved
CUST01329,47,Female,Jaipur,Freelancer,508617,460226,Business Loan,521,11,3486.56,Excellent,Rejected
CUST01260,57,Male,Delhi,Business Owner,990645,3178411,Education Loan,766,7,37838.23,Missed,Defaulted
CUST00378,54,Female,Delhi,Business Owner,284080,3426910,Business Loan,495,2,142787.92,Delayed,Defaulted
CUST00799,29,Female,Jaipur,Business Owner,1176433,2230945,Business Loan,460,12,15492.67,Good,Defaulted
CUST01855,64,Male,Kolkata,Freelancer,2148061,4998122,Personal Loan,497,11,37864.56,Good,Defaulted
CUST00106,54,Female,Jaipur,Self-Employed,577539,3121640,Car Loan,887,2,130068.33,Good,Rejected
CUST00127,36,Female,Mumbai,Freelancer,954296,4165345,Education Loan,477,7,49587.44,Missed,Defaulted
CUST01470,30,Female,Kolkata,Business Owner,2358996,3460956,Car Loan,720,18,16022.94,Missed,Defaulted
CUST01323,39,Female,Chennai,Self-Employed,2117160,3036068,Education Loan,695,18,14055.87,Missed,Defaulted
CUST00870,45,Male,Kolkata,Self-Employed,673866,4689022,Car Loan,331,7,55821.69,Excellent,Defaulted
CUST00356,41,Male,Bangalore,Self-Employed,312990,3427932,Personal Loan,417,5,57132.2,Delayed,Defaulted
CUST01648,41,Female,Ahmedabad,Salaried,1588509,1863353,Car Loan,412,19,8172.6,,Defaulted
CUST00683,59,Male,Bangalore,Freelancer,1227557,470602,Home Loan,507,7,5602.4,Excellent,Rejected
CUST01774,52,Male,Ahmedabad,Business Owner,1208109,4618672,Business Loan,639,10,38488.93,Good,Rejected
CUST01550,28,Male,Bangalore,Freelancer,1589678,2558164,Home Loan,569,9,23686.7,Excellent,Rejected
CUST00905,24,Female,Pune,Freelancer,1056626,2337319,Education Loan,351,3,64925.53,Excellent,Defaulted
CUST00210,37,Female,Jaipur,Salaried,1413261,1088218,Education Loan,667,4,22671.21,Missed,Defaulted
CUST00917,22,Male,Pune,Self-Employed,1343051,2540272,Personal Loan,413,1,211689.33,Delayed,Defaulted
CUST00141,64,Female,Delhi,Self-Employed,393783,1434822,Car Loan,536,13,9197.58,Good,Rejected
CUST01466,46,Male,Hyderabad,Business Owner,1984006,1910371,Education Loan,860,9,17688.62,Delayed,Rejected
CUST01384,34,Male,Lucknow,Salaried,1372341,1684224,Car Loan,411,7,20050.29,Missed,Defaulted
CUST02000,44,Female,Jaipur,Business Owner,2067829,1478926,Car Loan,648,14,8803.13,Delayed,Rejected
CUST01606,23,Male,Ahmedabad,Self-Employed,2067306,4951366,Home Loan,535,4,103153.46,Missed,Defaulted
CUST01121,37,Female,Hyderabad,Freelancer,1497991,1994606,Personal Loan,400,5,33243.43,Missed,Defaulted
CUST01034,64,Male,Lucknow,Salaried,1104850,4770058,Education Loan,430,5,79500.97,Good,Defaulted
CUST01246,27,Male,Kolkata,Freelancer,815175,3789469,Home Loan,323,12,26315.76,Delayed,Defaulted
CUST00712,51,Female,Lucknow,Business Owner,1437715,2779737,Business Loan,848,5,46328.95,Good,Approved
CUST01293,64,Male,Pune,Salaried,1842425,3073846,Home Loan,759,19,13481.78,Missed,Defaulted
CUST01938,34,Male,Lucknow,Business Owner,2366452,1082469,Business Loan,404,12,7517.15,Good,Defaulted
CUST01285,47,Male,Kolkata,Self-Employed,1686516,2452110,Car Loan,438,9,22704.72,Excellent,Defaulted
CUST00893,54,Female,Delhi,Freelancer,980926,4225282,Business Loan,361,12,29342.24,,Defaulted
CUST00011,32,Male,Kolkata,Business Owner,1388554,3649537,Personal Loan,,16,19008.01,Excellent,Approved
CUST01729,49,Male,Mumbai,Freelancer,2034907,3096672,Home Loan,809,10,25805.6,Excellent,Approved
CUST01546,56,Male,Ahmedabad,Salaried,2366239,400068,Education Loan,575,4,8334.75,Missed,Defaulted
CUST00283,41,Male,Jaipur,,1548207,818223,Education Loan,693,14,4870.38,Missed,Defaulted
CUST00811,35,Female,Delhi,Freelancer,1294979,3131362,Car Loan,846,1,260946.83,Delayed,Rejected
CUST01554,55,Female,Delhi,Salaried,2168880,1219070,Education Loan,539,16,6349.32,Good,Rejected
CUST00292,51,Male,Bangalore,Self-Employed,1628080,2979735,Personal Loan,384,7,35473.04,Delayed,Defaulted
CUST00755,32,Male,Chennai,Salaried,2017189,3657323,Home Loan,835,16,19048.56,Missed,Defaulted
CUST00627,29,Female,Pune,Business Owner,2315810,3966533,Personal Loan,,8,41318.05,Missed,Defaulted
CUST00979,27,Male,Ahmedabad,Freelancer,401260,4587454,Business Loan,627,9,42476.43,Missed,Defaulted
CUST01304,33,Male,Hyderabad,Freelancer,641048,432811,Education Loan,448,8,4508.45,Missed,Defaulted
CUST00130,63,Male,Kolkata,Salaried,1317195,375329,Personal Loan,715,9,3475.27,Good,Approved
CUST01201,56,Female,Delhi,Freelancer,2013924,3319497,Home Loan,830,13,21278.83,Missed,Defaulted
CUST00844,40,Female,Jaipur,Self-Employed,1455516,1458791,Home Loan,372,5,24313.18,Excellent,Defaulted
CUST00324,54,Male,Pune,Self-Employed,1228494,4527310,Personal Loan,455,13,29021.22,Excellent,Defaulted
CUST01114,44,Male,Lucknow,Business Owner,2318433,2873978,Personal Loan,330,19,12605.17,Delayed,Defaulted
CUST00875,49,Male,Pune,Freelancer,1161703,958017,Car Loan,732,15,5322.32,Delayed,Approved
CUST01000,31,Female,Kolkata,Freelancer,635477,4744668,Personal Loan,317,15,26359.27,Delayed,Defaulted
CUST01904,55,Female,Ahmedabad,Self-Employed,1047942,3978683,Business Loan,464,19,17450.36,Good,Defaulted
CUST01821,27,Female,Mumbai,Self-Employed,736644,2965751,Home Loan,620,19,13007.68,Good,Rejected
CUST00906,54,Female,Lucknow,Self-Employed,1063349,4838109,Business Loan,819,2,201587.88,,Defaulted
CUST00696,34,Male,Chennai,Business Owner,1056047,3914856,Business Loan,499,19,17170.42,Excellent,Defaulted
CUST00216,24,Female,Delhi,Business Owner,1628127,3368843,Personal Loan,593,10,28073.69,Missed,Defaulted
CUST01055,35,Female,Ahmedabad,Business Owner,1616953,2619849,Personal Loan,592,1,218320.75,Missed,Defaulted
CUST01914,61,Female,Lucknow,Self-Employed,724480,3923691,Car Loan,715,19,17209.17,Good,Rejected
CUST01288,30,Male,Hyderabad,Self-Employed,586721,3452862,Education Loan,738,3,95912.83,Delayed,Rejected
CUST00159,60,Male,Chennai,Self-Employed,592136,2170711,Education Loan,398,14,12920.9,Delayed,Defaulted
CUST01308,31,Male,Delhi,Business Owner,376743,2543330,Home Loan,440,2,105972.08,Good,Defaulted
CUST01035,33,Male,Kolkata,Business Owner,894335,4012931,Car Loan,742,14,23886.49,Delayed,Rejected
CUST00926,56,Female,Chennai,Freelancer,207461,3911607,Business Loan,879,14,23283.38,Excellent,Defaulted
CUST00842,29,Male,Ahmedabad,Self-Employed,2120379,4659409,Personal Loan,487,1,388284.08,Excellent,Defaulted
CUST00635,47,Male,Kolkata,Self-Employed,322775,1789122,Car Loan,345,1,149093.5,Missed,Defaulted
CUST00517,46,Female,Bangalore,Business Owner,969097,2139319,Home Loan,888,4,44569.15,Missed,Defaulted
CUST01457,58,Female,Lucknow,Business Owner,1333276,4651318,Home Loan,609,13,29816.14,Missed,Defaulted
CUST01552,62,Male,Bangalore,Business Owner,1128660,3693394,Home Loan,384,7,43968.98,Excellent,Defaulted
CUST00598,49,Female,Hyderabad,Freelancer,1064690,3185609,Home Loan,480,1,265467.42,Delayed,Defaulted
CUST00196,47,Female,Bangalore,Freelancer,345788,4276405,Personal Loan,362,11,32397.01,Delayed,Defaulted
CUST01675,46,Female,Jaipur,Freelancer,2373513,3989625,Personal Loan,602,19,17498.36,Missed,Defaulted
CUST01565,25,Female,Hyderabad,Self-Employed,1314518,2641822,Business Loan,408,15,14676.79,Missed,Defaulted
CUST00411,26,Male,Kolkata,Business Owner,1799908,4961077,Education Loan,727,7,59060.44,Good,Rejected
CUST00097,63,Male,Bangalore,Freelancer,1279583,3796328,Car Loan,709,18,17575.59,Missed,Defaulted
CUST00441,52,Female,Pune,Salaried,1443085,4981767,Education Loan,610,19,21849.86,Excellent,Approved
CUST01740,62,Male,Chennai,Business Owner,2097951,3976449,Car Loan,754,18,18409.49,Delayed,Approved
CUST00157,49,Male,Lucknow,Self-Employed,415400,4530967,Home Loan,583,15,25172.04,Missed,Defaulted
CUST00420,50,Female,Jaipur,Freelancer,995928,569385,Car Loan,793,7,6778.39,Missed,Defaulted
CUST01841,50,Female,Delhi,Business Owner,324116,1571193,Business Loan,591,8,16366.59,Excellent,Rejected
CUST00478,47,Female,Lucknow,Freelancer,1290668,2974537,Education Loan,814,9,27542.01,Good,Approved
CUST01895,29,Male,Kolkata,Salaried,1119424,3896342,Personal Loan,737,18,18038.62,Excellent,Approved
CUST00669,48,Female,Delhi,Business Owner,231852,3536142,Business Loan,645,9,32742.06,Missed,Defaulted
CUST01062,58,Female,Kolkata,Self-Employed,792632,2505918,Car Loan,802,5,41765.3,Missed,Defaulted
CUST01912,47,Female,Ahmedabad,Self-Employed,1360294,3124795,Education Loan,730,13,20030.74,Excellent,Rejected
CUST01428,41,Male,Bangalore,Self-Employed,590642,4982206,Car Loan,521,2,207591.92,Missed,Defaulted
CUST00448,37,Female,Bangalore,Self-Employed,616978,4482787,Home Loan,650,7,53366.51,Good,Defaulted
CUST00554,30,Female,Lucknow,Freelancer,1803546,372137,Business Loan,886,11,2819.22,Good,Approved
CUST00179,62,Female,Mumbai,Freelancer,1293609,4275389,Car Loan,676,8,44535.3,Delayed,Approved
CUST00391,51,Female,Hyderabad,Salaried,822893,2138618,Personal Loan,,17,10483.42,Delayed,Rejected
CUST00579,52,Male,Lucknow,Business Owner,291006,4288340,Education Loan,432,7,51051.67,Delayed,Defaulted
CUST01273,43,Female,Lucknow,Salaried,1939957,1202791,Business Loan,663,12,8352.72,Good,Rejected
CUST01741,63,Female,Ahmedabad,Freelancer,1868531,1890277,Car Loan,452,2,78761.54,Excellent,Defaulted
CUST01314,52,Male,Chennai,Salaried,960278,1749660,Home Loan,400,11,13255,Missed,Defaulted
CUST01697,23,Male,Jaipur,Business Owner,1949736,384248,Personal Loan,334,6,5336.78,Excellent,Defaulted
CUST00932,30,Female,Delhi,Business Owner,1979685,1603744,Education Loan,,6,22274.22,Delayed,Rejected
CUST00821,58,Female,Mumbai,Self-Employed,2099054,3347466,Business Loan,833,11,25359.59,Delayed,Approved
CUST01908,31,Female,Kolkata,Business Owner,917104,1113692,Personal Loan,584,19,4884.61,Good,Rejected
CUST01503,40,Male,Kolkata,Business Owner,1685676,955112,Business Loan,352,9,8843.63,Good,Defaulted
CUST01474,26,Female,Chennai,Self-Employed,2216654,3239858,Education Loan,378,3,89996.06,Delayed,Defaulted
CUST00665,42,Male,Hyderabad,Business Owner,1591405,3385379,Personal Loan,794,6,47019.15,Delayed,Approved
CUST00143,57,Male,Jaipur,Salaried,1215416,1999902,Education Loan,786,8,20832.31,Good,Approved
CUST01548,40,Female,Jaipur,Business Owner,2013205,2788384,Personal Loan,656,15,15491.02,Delayed,Approved
CUST01458,55,Female,Ahmedabad,Salaried,1960511,4130790,Personal Loan,895,15,22948.83,Delayed,Rejected
CUST00865,24,Female,Kolkata,Business Owner,1700948,4121867,Personal Loan,311,5,68697.78,Missed,Defaulted
CUST00422,49,Male,Pune,Self-Employed,1088036,1622138,Education Loan,554,10,13517.82,Excellent,Rejected
CUST00637,49,Female,Kolkata,,2110947,2836281,Home Loan,463,10,23635.68,Excellent,Defaulted
CUST01799,36,Male,Mumbai,Self-Employed,1113081,726337,Personal Loan,761,10,6052.81,Delayed,Rejected
CUST00800,56,Female,Pune,Salaried,660244,1651028,Personal Loan,475,1,137585.67,Delayed,Defaulted
CUST01090,46,Female,Jaipur,Freelancer,1915880,3617945,Home Loan,497,3,100498.47,Good,Defaulted
CUST00616,36,Female,Kolkata,Freelancer,2181019,2466826,Car Loan,650,1,205568.83,Missed,Defaulted
CUST00295,29,Female,Kolkata,Self-Employed,2125544,2620725,Personal Loan,444,11,19853.98,Delayed,Defaulted
CUST01436,27,Female,Mumbai,Salaried,568226,2096719,Education Loan,305,6,29121.1,Missed,Defaulted
CUST00963,35,Female,Bangalore,Salaried,768302,4853290,Home Loan,896,1,404440.83,Excellent,Defaulted
CUST01943,55,Male,Hyderabad,Self-Employed,1906517,1467191,Home Loan,347,12,10188.83,Delayed,Defaulted
CUST00089,45,Female,Chennai,Self-Employed,429104,2557743,Car Loan,550,18,11841.4,Excellent,Rejected
CUST00042,35,Female,Mumbai,Freelancer,2011840,514462,Business Loan,681,17,2521.87,Excellent,Approved
CUST01840,31,Male,Chennai,Salaried,1271984,674913,Business Loan,754,4,14060.69,Good,Approved
CUST01974,47,Male,Kolkata,Salaried,856030,446456,Education Loan,766,10,3720.47,Excellent,Approved
CUST00132,53,Male,Mumbai,Self-Employed,2468115,1277222,Personal Loan,554,15,7095.68,Missed,Defaulted
CUST01902,26,Female,Kolkata,Self-Employed,1456348,1258060,Car Loan,462,7,14976.9,Good,Defaulted
CUST00410,60,Male,Hyderabad,Self-Employed,1252330,3931143,Home Loan,381,6,54599.21,Good,Defaulted
CUST01906,47,Female,Pune,Business Owner,1307268,3660160,Education Loan,594,13,23462.56,Delayed,Rejected
CUST01894,63,Male,Bangalore,Business Owner,1959989,3188893,Education Loan,507,15,17716.07,Delayed,Rejected
CUST01371,43,Male,Lucknow,Freelancer,1356618,3672541,Personal Loan,581,13,23541.93,Good,Rejected
CUST01566,48,Female,Kolkata,Freelancer,737977,2107797,Education Loan,848,10,17564.97,Missed,Defaulted
CUST00165,24,Male,Kolkata,Business Owner,1444625,875782,Home Loan,869,3,24327.28,Missed,Defaulted
CUST00725,59,Male,Delhi,Salaried,1504766,3374024,Education Loan,548,8,35146.08,Good,Rejected
CUST00291,43,Male,Ahmedabad,Self-Employed,,1905797,Home Loan,377,17,9342.14,Missed,Defaulted
CUST01361,24,Female,Mumbai,Salaried,681725,4819729,Personal Loan,,7,57377.73,Missed,Defaulted
CUST01567,38,Male,Pune,Business Owner,2199014,851818,Personal Loan,418,17,4175.58,Excellent,Defaulted
CUST01937,30,Male,Kolkata,Salaried,2302146,2977971,Personal Loan,751,18,13786.9,Delayed,Approved
CUST01381,55,Male,Hyderabad,Salaried,2098769,4266803,Personal Loan,785,3,118522.31,Delayed,Rejected
CUST01640,29,Male,Jaipur,Business Owner,435419,584633,Car Loan,541,5,9743.88,Good,Rejected
CUST00779,42,Male,Mumbai,Freelancer,1758242,2479151,Personal Loan,506,3,68865.31,Delayed,Rejected
CUST00840,43,Female,Lucknow,Freelancer,859738,4768912,Education Loan,896,6,66234.89,Excellent,Rejected
CUST00349,47,Female,Ahmedabad,Freelancer,323257,4075345,Car Loan,898,3,113204.03,Good,Defaulted
CUST01985,29,Female,Bangalore,Salaried,1682795,3659684,Personal Loan,852,18,16942.98,Delayed,Approved
CUST00572,43,Male,Delhi,Salaried,1799792,4908939,Car Loan,634,14,29219.88,Delayed,Approved
CUST00918,58,Male,Mumbai,Freelancer,710370,2679137,Education Loan,503,7,31894.49,Excellent,Rejected
CUST01014,25,Male,Chennai,Freelancer,1872795,168920,Car Loan,369,8,1759.58,Excellent,Defaulted
CUST01927,62,Female,Lucknow,Self-Employed,626488,3407963,Business Loan,692,8,35499.61,Excellent,Rejected
CUST01499,34,Male,Ahmedabad,Freelancer,337686,1870844,Business Loan,310,10,15590.37,Excellent,Defaulted
CUST01623,24,Female,Mumbai,Freelancer,2081297,4727482,Home Loan,,9,43772.98,Delayed,Defaulted
CUST01344,29,Male,Delhi,Freelancer,2199063,3983233,Personal Loan,323,17,19525.65,Good,Defaulted
